song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
3jT2LKH0RSbQ8jIUNFzXm5,0.883,0.808,C♯/D♭,-3.158,minor,0.183,0.0317,0.0,0.207,0.805,119.012,232065,4
12OkZyDWNBLUqoReoseGrc,0.644,0.751,C,-5.652,major,0.268,0.662,0.0,0.17,0.759,99.948,258613,4
3GCdLUSnKSMJhs4Tj6CV3s,0.698,0.633,G♯/A♭,-4.946,major,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4
55Am8neGJkdj2ADaM3aw5H,0.311,0.485,F♯/G♭,-5.726,minor,0.0365,0.701,0.0,0.0726,0.225,77.355,208827,4
58ge6dfP91o9oXMzq3XkIS,0.52,0.852,C,-5.866,major,0.0543,0.00237,5.79e-05,0.0733,0.234,140.267,253587,4
3HWzoMvoF3TQfYg4UPszDq,0.715,0.624,E,-3.046,minor,0.114,0.11,0.0,0.123,0.412,158.087,173325,4
5wujBwqG7INdStqGd4tRMX,0.736,0.67,A♯/B♭,-6.702,major,0.311,0.186,0.0,0.114,0.845,130.032,169999,4
7Bar1kLTmsRmH6FCKKMEyU,0.679,0.516,C,-6.371,minor,0.0452,0.199,0.0,0.0965,0.716,120.074,202008,4
3GVkPk8mqxz0itaAriG1L7,0.734,0.57,G,-7.066,minor,0.133,0.847,2.14e-05,0.112,0.689,129.953,95467,4
2gam98EZKrF9XuOkU13ApN,0.808,0.97,A♯/B♭,-6.098,minor,0.0506,0.0569,6.13e-05,0.154,0.868,114.328,242293,4
6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,C♯/D♭,-10.732,minor,0.334,0.592,0.0,0.0881,0.327,140.048,178627,4
0PurA4JVJ8YQgSVopY8fn6,0.316,0.361,A,-10.381,major,0.0488,0.878,2.67e-05,0.0797,0.221,74.952,245440,5
0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,E,-10.109,minor,0.0333,0.934,0.0,0.095,0.12,115.284,200186,4
48q0vSHcJdhK3IiXH8C5WJ,0.691,0.631,D,-6.478,major,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
5NvOZCjZaGGGL597exlQWv,0.432,0.652,G♯/A♭,-4.969,major,0.0285,0.262,0.0,0.258,0.507,190.028,249587,3
1ZMiCix7XSAbfAJlEZWMCp,0.567,0.267,E,-6.502,major,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,240133,4
6gdLyYNuhWBzqwlOFSsXC7,0.552,0.225,C,-11.501,major,0.0477,0.827,0.0,0.111,0.67,138.002,219573,4
2rxQMGVafnNaRaXlRMWPde,0.551,0.402,B,-7.431,major,0.0262,0.676,0.0,0.0928,0.382,103.313,193200,4
19CSr8rwW05VJL2F91KFNK,0.515,0.545,D,-9.277,major,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,260440,4
7AQim7LbvFVZJE3O8TYgf2,0.797,0.533,C,-9.74,minor,0.0412,0.0172,0.000152,0.103,0.329,131.036,146520,4
2IVsRhKrx8hlQBOWy4qebo,0.639,0.526,C,-6.697,major,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,3
6J2LdBN97cDWn0MLxYh9HB,0.708,0.186,A,-8.953,minor,0.042,0.868,0.0,0.0779,0.322,72.541,156106,4
73YUReisjb3A9ActdLLjJQ,0.559,0.334,B,-10.733,major,0.0376,0.87,0.0,0.114,0.211,122.079,315147,4
33gwZOGJWEZ7dRWPqPxBEZ,0.724,0.675,D,-5.267,major,0.0867,0.0978,9.41e-06,0.351,0.325,160.048,199758,4
0GO8y8jQk1PkHzS31d699N,0.56,0.936,D♯/E♭,-5.835,major,0.0439,0.00847,0.0,0.161,0.371,112.96,218013,4
6MDdceLYec4AxohmorE4vH,0.74,0.566,C♯/D♭,-8.389,minor,0.32,0.0034,0.0,0.589,0.342,156.197,123447,4
0vVMlbdYx2080Oa9FndPZr,0.546,0.732,C,-7.715,major,0.0423,0.674,0.184,0.0972,0.571,157.893,215920,4
3ZCTVFBt2Brf31RLEnCkWJ,0.704,0.225,F♯/G♭,-14.454,minor,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4
6KfoDhO4XUWSbnyKjNp9c4,0.628,0.639,G♯/A♭,-5.46,major,0.0435,0.00162,0.0,0.354,0.493,108.045,185773,4
4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,C,-8.588,minor,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4
75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,G♯/A♭,-5.408,minor,0.0382,0.0689,0.0,0.196,0.291,143.95,223347,4
2wrJq5XKLnmhRXHIAf9xBa,0.654,0.63,A♯/B♭,-4.644,major,0.0259,0.153,0.0,0.111,0.43,89.991,167693,4
3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,A,-10.888,major,0.0298,0.205,0.0096,0.0821,0.512,48.718,293293,4
4wVOKKEHUJxHCFFNUWDn0B,0.735,0.449,A♯/B♭,-7.507,major,0.347,0.629,0.0,0.113,0.0397,122.947,220488,4
3oDkdAySo1VQQG0ptV7uwa,0.665,0.651,C♯/D♭,-5.515,major,0.156,0.0414,0.0,0.0896,0.237,163.935,175755,4
23T0OX7QOiIUFShSzbJ5Uo,0.466,0.536,F♯/G♭,-6.227,major,0.0429,0.0951,0.0,0.114,0.377,75.998,210773,4
5uCax9HTNlzGybIStD3vDh,0.358,0.557,A♯/B♭,-7.398,major,0.059,0.695,0.0,0.0902,0.494,85.043,211467,4
4vLBnQtece15fFhqWxZvJP,0.546,0.453,G,-13.04,major,0.121,0.382,3.9e-05,0.106,0.74,104.532,239667,4
096YtKWNRXdmYKFLelSBto,0.58,0.751,G,-5.078,major,0.0267,0.49,0.0,0.277,0.718,148.108,186293,4
7dH9TPjTWQ60wOJkmYay8a,0.761,0.517,F,-6.916,major,0.0927,0.114,0.0,0.157,0.46,147.912,174730,4
59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,D,-4.248,major,0.041,0.0332,0.0,0.0876,0.753,112.985,190306,4
41MCdlvXOl62B7Kv86Bb1v,0.745,0.561,C,-4.869,major,0.0807,0.0758,0.0,0.133,0.449,77.557,248431,4
6XHVuErjQ4XNm6nDPVCxVX,0.696,0.454,C♯/D♭,-6.756,minor,0.153,0.123,0.0,0.155,0.136,92.928,260640,4
0JP9xo3adEtGSdUEISiszL,0.921,0.537,A,-5.723,minor,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4
2QqJTIlGKRLJC3onkavYEz,0.752,0.673,A♯/B♭,-5.792,minor,0.153,0.0538,0.0,0.133,0.35,164.009,163902,4
6ft4hAq6yde8jPZY2i5zLr,0.632,0.595,G♯/A♭,-7.644,minor,0.0401,0.0689,0.0,0.209,0.435,124.114,167903,4
1ko2lVN0vKGUl9zrU0qSlT,0.749,0.497,A♯/B♭,-12.609,minor,0.105,0.41,0.0499,0.0504,0.585,95.818,438493,4
6Nle9hKrkL1wQpwNfEkxjh,0.776,0.503,C,-5.732,minor,0.237,0.874,0.0,0.112,0.473,110.134,210285,4
2HbKqm4o0w5wEeEFXm2sD4,0.716,0.531,G,-7.355,major,0.122,0.0703,0.0,0.224,0.344,71.994,386907,4
43zdsphuZLzwA9k4DJhU0I,0.367,0.111,E,-14.084,major,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,196077,4
3QCU8BT0zDS9LPVfEhRFEE,0.762,0.426,G♯/A♭,-6.865,major,0.113,0.0442,0.0,0.0858,0.582,167.827,151705,4
4tyX1rw9X309WkEdh2As4B,0.529,0.536,G♯/A♭,-11.269,major,0.0627,0.826,0.00082,0.141,0.304,107.873,275320,4
0AaV4MJrgmLV3XhoiWXjjb,0.395,0.27,C♯/D♭,-10.672,major,0.0309,0.937,0.00249,0.111,0.314,120.94,304107,5
3w9VRlKPvNxj40RdUGRweH,0.607,0.488,E,-8.329,major,0.0264,0.694,0.0,0.129,0.361,119.953,225880,4
1XjHRolIXL2M1EEOUsGGR4,0.604,0.517,C,-9.014,major,0.0347,0.768,0.000155,0.123,0.511,127.967,275040,4
1daDRI9ahBonbWD8YcxOIB,0.672,0.642,F,-4.035,major,0.0313,0.0981,0.0,0.1,0.494,121.981,196453,4
4pvb0WLRcMtbPGmtejJJ6y,0.298,0.38,F♯/G♭,-8.426,major,0.0287,0.778,5.62e-05,0.11,0.152,75.602,285634,4
2L4YgbxxwmwafMqLIjSx8q,0.621,0.754,G,-5.904,minor,0.0269,0.575,0.00484,0.213,0.441,127.036,239120,4
4i2qxFEVVUi8yOYoxB8TCX,0.699,0.805,E,-5.535,minor,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280,4
6qCsKKS7Ol63SJW3LOIX5R,0.551,0.756,D,-4.948,major,0.0652,0.0511,0.0,0.0765,0.618,175.984,205733,4
7Jd0VVrzeTTWipxSzJ81aC,0.525,0.437,D,-8.285,major,0.0272,0.236,7.03e-06,0.121,0.195,127.994,292663,3
0q75NwOoFiARAVp4EXU4Bs,0.795,0.594,C,-6.2,major,0.0748,0.112,0.0,0.162,0.409,135.002,275080,4
0xUvi7wldroBzaZCengPa5,0.868,0.638,D,-7.746,major,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857,4
0e4A9Fak1nJ7RtBD8YpoEo,0.796,0.426,C♯/D♭,-13.207,major,0.285,0.356,2.73e-05,0.0941,0.649,150.043,128014,4
2vBET2pmrQqafaS6zIaYta,0.964,0.486,D,-8.891,major,0.188,0.0194,0.04,0.0694,0.318,124.058,220659,4
5QO79kh1waicV47BqGRL3g,0.68,0.826,C,-5.487,major,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,215627,4
2bgTY4UwhfBYhGT4HUYStN,0.759,0.459,G♯/A♭,-5.187,major,0.0948,0.00323,0.0,0.0906,0.695,109.997,164442,4
7hU3IHwjX150XLoTVmjD0q,0.831,0.554,C♯/D♭,-9.998,minor,0.218,0.161,6.12e-05,0.152,0.396,140.026,168228,4
3cBsEDNhFI9E82vPj3kvi3,0.505,0.657,B,-5.24,minor,0.0318,0.373,0.00107,0.126,0.252,196.0,178520,3
42lqBjPYlmL1EXpMDXvhSN,0.658,0.538,F,-7.676,major,0.0289,0.657,0.0,0.123,0.62,136.967,161773,4
0uRrG2jRR5tuifsYIJHEao,0.403,0.537,D♯/E♭,-6.628,major,0.031,0.59,0.0,0.112,0.414,69.877,202133,4
7lPN2DXiMsVn7XUKtOW1CS,0.585,0.436,A♯/B♭,-8.761,major,0.0601,0.721,1.31e-05,0.105,0.132,143.874,242014,4
0sKEilrw1GrBlG6qsTCrP4,0.532,0.584,G♯/A♭,-5.254,major,0.0248,0.723,0.0,0.101,0.367,88.003,190680,4
64SCQtbRtmO28ks1QhS3w5,0.633,0.664,A♯/B♭,-5.037,major,0.0294,0.46,0.0,0.108,0.268,115.058,156747,4
5NhcE6cuJjVYyVEKp97zOt,0.516,0.748,F♯/G♭,-6.049,major,0.0289,0.241,0.0,0.123,0.433,85.004,157440,4
3kOi5KZTcCOdqFlUjF9CDZ,0.576,0.843,B,-5.26,minor,0.029,0.0214,8.04e-05,0.157,0.628,126.009,226147,4
2etHQJxIbV0soyPhelVs9Y,0.84,0.766,E,-4.12,major,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884,4
23V03OIpI0BpblCZredJGe,0.467,0.793,C,-5.125,major,0.0329,0.411,5.87e-05,0.125,0.574,203.926,210507,4
5OELUCYgOHKFAvCERnAvfS,0.62,0.869,F♯/G♭,-5.479,major,0.0462,0.615,0.0,0.131,0.597,126.019,216573,4
2NK6dtSujGIyilnEgbw8MX,0.505,0.63,G,-5.758,major,0.0274,0.572,0.0,0.121,0.247,85.036,229747,4
0R8ShcBTOvXjKCsp0Mu0Hx,0.636,0.779,G,-4.794,major,0.0273,0.207,0.0,0.273,0.956,119.015,147893,4
4kPLqNab6ZMGxbzsg423iX,0.449,0.518,D,-6.37,major,0.0271,0.599,0.00249,0.0984,0.314,185.879,180787,3
0mKnuxVkPi5h0kuvZl44VM,0.549,0.44,G,-8.192,major,0.0264,0.232,7.37e-06,0.107,0.214,128.01,293707,3
1d0rJOxrY9cpoAVgzyYLot,0.58,0.753,G,-5.08,major,0.0267,0.488,0.0,0.277,0.718,148.122,186293,4
2p6hbwOB2u5hI4Uc8FDNL3,0.481,0.715,F♯/G♭,-5.626,major,0.0334,0.244,0.0,0.133,0.395,90.966,182227,4
0CfPMZ1DSdzglsMRpLDM2H,0.5,0.803,D,-4.591,major,0.032,0.11,2.12e-05,0.296,0.451,150.058,196707,4
01FvQEvHETjWqcDpQDJdTb,0.555,0.771,E,-5.237,major,0.0282,0.247,7.26e-05,0.149,0.442,139.971,185093,4
3O9lWje3TSupR4vObAg9Yu,0.621,0.753,G,-5.904,minor,0.0271,0.581,0.00605,0.215,0.438,127.035,239120,4
2shcL1H6lVSrIaCtshedcl,0.59,0.855,F♯/G♭,-4.562,major,0.0358,0.0651,0.0,0.11,0.766,140.008,196080,4
075qcpR3BnxD5CWUIx1HTr,0.553,0.884,D,-5.306,major,0.0771,0.0921,0.00033,0.0463,0.248,110.074,185280,4
23ADTEcy2rB090bYiZRsCP,0.554,0.75,F♯/G♭,-4.301,major,0.0249,0.166,1.8e-06,0.122,0.63,140.044,185133,4
6f40eqAkAtDKodipTfThZc,0.63,0.836,G,-4.591,major,0.0438,0.541,0.0,0.312,0.818,92.98,162667,4
1s63OmQvZd9NwDGqJm3xys,0.569,0.654,B,-4.569,major,0.0263,0.448,0.0,0.0777,0.707,142.038,210373,4
2X7c8wSJD0urdk9aWzpu5D,0.6,0.942,D,-4.441,major,0.0402,0.169,0.0,0.29,0.741,145.981,172627,4
2Q6NVIPwqtosYBXQ0C00d0,0.619,0.927,A♯/B♭,-3.765,major,0.0346,0.0192,0.0,0.138,0.928,137.975,186187,4
709F3MwiVvLD0LQXeKs5Cz,0.635,0.659,G,-7.499,major,0.116,0.242,0.0285,0.105,0.34,96.855,163127,4
1AGXmKhp5H6d1B2OwZwQdQ,0.591,0.778,C,-5.927,major,0.0292,0.165,0.0,0.115,0.386,137.956,224920,4
4vfJZdFvsZIIUAq0I9ZyWj,0.523,0.966,A,-4.356,major,0.0355,0.0226,0.0,0.322,0.885,145.018,182427,4
2avJHC5Txz2tmL39rr5yjv,0.409,0.626,F,-8.492,major,0.0352,0.464,1.9e-06,0.186,0.448,83.904,224547,4
1kdWw77ZpYOkhxeuhzU1j6,0.592,0.41,C,-12.426,major,0.0397,0.801,1.39e-05,0.09,0.416,151.923,254640,4
1Ss4DpG1o7H1oN6cm0tdQo,0.54,0.897,A,-6.285,major,0.0333,0.0998,0.0,0.267,0.963,160.027,185867,4
7iUmO03ChCW5VZdaycM4aX,0.61,0.641,B,-4.423,major,0.0289,0.662,0.0,0.17,0.494,111.001,169613,4
3zwMVvkBe2qIKDObWgXw4N,0.581,0.619,A♯/B♭,-6.524,major,0.0282,0.769,0.000106,0.117,0.645,137.915,245027,4
0PJ4dXVkpNAtoOZsEjqktc,0.713,0.663,C♯/D♭,-5.113,major,0.149,0.0641,0.0,0.324,0.787,104.99,194286,4
78xj07VVFK5uHTaGPIu13S,0.956,0.502,A,-5.995,major,0.213,0.0593,0.0,0.238,0.795,110.003,187000,4
2sXydP9vPEYUH4uAWotuGu,0.5,0.638,F♯/G♭,-4.007,minor,0.0756,0.66,0.0,0.366,0.698,81.145,224880,4
60ynsPSSKe6O3sfwRnIBRf,0.749,0.463,B,-8.433,major,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4
1qA9TnEJ2sUub9QkN9K3Mv,0.562,0.623,B,-6.151,major,0.16,0.0597,0.0,0.472,0.712,151.825,199467,4
4obHzpwGrjoTuZh2DItEMZ,0.466,0.786,C,-5.13,major,0.0328,0.417,6.1e-05,0.125,0.571,203.903,210507,4
2Qz8kpCjxulML39zB6gQxY,0.58,0.752,G,-5.078,major,0.0267,0.49,0.0,0.277,0.72,148.108,186293,4
1MX19fnaW1OUQoglWTYaOo,0.635,0.772,G,-4.825,major,0.0279,0.216,0.0,0.285,0.948,119.017,147893,4
6HsXpHn2s6S9arU3Wy7ndc,0.443,0.518,D,-6.373,major,0.0266,0.603,0.00225,0.0984,0.323,185.764,180787,3
5D7PM5yNiHKnU85Y055vvb,0.554,0.752,F♯/G♭,-4.286,major,0.0249,0.16,1.4e-06,0.122,0.616,140.042,185133,4
6RhqlFP8FOZLZ4GWqokALY,0.57,0.657,B,-4.571,major,0.0262,0.431,0.0,0.0777,0.721,142.031,210373,4
7MFuhP7p3fPQc8sYyeWL1x,0.418,0.628,F,-8.493,major,0.0354,0.461,1.99e-06,0.186,0.462,83.926,224547,4
6WqvJZloeOpM8DihbMgIRJ,0.523,0.966,A,-4.356,major,0.0355,0.0215,0.0,0.322,0.884,145.016,182427,4
5UmCoA8uugbNcVAfKMW3P2,0.54,0.896,A,-6.286,major,0.0333,0.0998,0.0,0.267,0.963,160.034,185867,4
4Yxc55NX3tAXC2mHRAhtcW,0.376,0.43,C,-6.585,minor,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323,3
7JuHVG3qQKQKxC4doneXVW,0.759,0.538,G♯/A♭,-8.256,minor,0.384,0.151,0.0,0.126,0.831,146.933,184490,4
1nYzjrdVQ8RpF93M0jPFW7,0.679,0.61,G,-10.936,minor,0.0305,0.585,9.51e-05,0.156,0.554,123.978,227186,4
5ovVcYo2MvjVydFwFyaaqy,0.721,0.277,C♯/D♭,-7.128,major,0.0365,0.634,0.0,0.112,0.309,131.935,171827,4
6vC90OOjZR165Hw8CpsqEm,0.562,0.683,G,-4.427,major,0.0296,0.00531,0.0,0.107,0.385,132.003,244798,4
06u5LrUpbosQlQ1QJFhPpG,0.577,0.523,C,-5.538,minor,0.0429,0.491,0.0,0.147,0.29,134.93,231400,4
7L6G0wpIUiPXuvoo7qhb06,0.886,0.743,F♯/G♭,-6.797,minor,0.0812,0.0358,0.000198,0.0511,0.941,131.902,139760,4
1PZDyestTVydtHpaIcfUJg,0.334,0.276,E,-13.125,minor,0.0643,0.877,0.000249,0.113,0.429,201.025,271177,3
3oUuRNgyIuiqVTWLCChp3s,0.821,0.44,D♯/E♭,-7.378,major,0.271,0.696,0.0,0.225,0.822,96.563,138507,4
0WSa1sucoNRcEeULlZVQXj,0.15,0.859,E,-2.827,minor,0.0595,0.00201,0.194,0.387,0.354,170.527,228147,5
3jjBPF4NDMCU51psU8JPpR,0.88,0.662,C,-5.766,major,0.304,0.205,0.0,0.227,0.726,109.988,182438,4
43CIWpJaJHRcI4mUSjqgc2,0.697,0.674,C♯/D♭,-6.326,major,0.0533,0.00215,0.0,0.138,0.198,81.535,157355,4
1jOBlsvKhdqjZAlUAia4Qz,0.617,0.835,G,-3.573,major,0.0923,0.00503,0.0,0.0793,0.835,101.005,176692,4
0HC6S4VpCGAZvyxTdrMRIQ,0.666,0.452,B,-7.096,minor,0.265,0.211,0.000992,0.186,0.0398,163.694,155956,4
6T6D9CIrHkALcHPafDFA6L,0.643,0.671,G,-7.45,major,0.0842,0.241,0.0178,0.12,0.297,96.924,163347,4
26UxwWl9xCb83OynXELJcL,0.781,0.726,C,-4.213,major,0.0836,0.0299,0.0,0.093,0.436,139.988,181714,4
2g1KggY9PKvsoEAOaiz4xx,0.834,0.663,G♯/A♭,-6.143,major,0.133,0.235,0.0,0.372,0.774,121.876,146523,4
5uEYRdEIh9Bo4fpjDd4Na9,0.841,0.593,C♯/D♭,-7.846,major,0.0379,0.418,0.0,0.124,0.808,124.917,162803,4
0742PcMPo2Akmo4vHC29VZ,0.52,0.204,G,-12.488,major,0.0355,0.733,2.53e-05,0.126,0.274,79.682,174587,4
5euRP53moGQyGCsq8aNjvo,0.619,0.375,D,-10.06,minor,0.0886,0.59,0.0,0.108,0.574,171.797,196493,4
5RP2sGNT81pSfljW6TzIu7,0.921,0.718,E,-3.545,minor,0.299,0.217,0.0,0.189,0.677,141.06,176383,4
5CBnWXD8M7e8Q6WubFLtXy,0.696,0.409,D,-7.135,major,0.235,0.354,0.0,0.132,0.0962,84.652,174520,4
6f3Slt0GbA2bPZlz0aIFXN,0.798,0.62,G♯/A♭,-7.079,minor,0.232,0.414,0.0192,0.112,0.235,120.031,164000,4
7E2C5rBLpCKwQlhJPVFBRS,0.575,0.609,F,-4.88,minor,0.121,0.317,0.0,0.105,0.339,83.004,226220,4
0JJP0IS4w0fJx01EcrfkDe,0.459,0.895,D,-3.126,major,0.0805,0.00725,0.0,0.206,0.572,181.04,182827,4
2ZRo7axmMPeSVUvDbGkJah,0.592,0.457,A,-6.081,minor,0.0603,0.661,0.000331,0.146,0.225,146.04,110886,4
1VSuFS7PahCN3SWbOcQ98m,0.654,0.875,C♯/D♭,-4.845,major,0.0744,0.000417,0.0086,0.194,0.522,99.975,171621,4
4E7ZbuJH3NddjnMWLstkRq,0.932,0.835,C♯/D♭,-3.905,major,0.156,0.105,0.0,0.0847,0.926,144.02,182465,4
2gqWRRCXnma9L8xQ1RdemQ,0.719,0.598,A,-6.254,major,0.077,0.232,0.0,0.115,0.303,142.592,126521,4
29TPjc8wxfz4XMn21O7VsZ,0.785,0.903,D,-4.184,major,0.21,0.258,0.0,0.169,0.565,139.98,193234,4
0y22KKdjAYJIWywFAH4UPU,0.929,0.837,C♯/D♭,-3.935,major,0.146,0.0883,0.0,0.0659,0.92,144.016,182465,4
6mADjHs6FXdroPzEGW6KVJ,0.533,0.858,D,-4.212,major,0.0766,0.00021,0.0,0.148,0.506,160.057,205159,4
7CFfqRW50ffULvBv7lfIIg,0.797,0.755,D,-5.393,major,0.0293,0.331,2.26e-06,0.124,0.411,129.955,135878,4
0jagsVVkxwxhmTIicnOaon,0.351,0.248,E,-14.653,minor,0.0798,0.718,0.00246,0.0675,0.032,111.117,203464,5
3dYD57lRAUcMHufyqn9GcI,0.566,0.664,E,-5.303,minor,0.0464,0.634,0.0,0.116,0.437,128.945,241688,4
0psS4i5YooJrXfDnGvWRLi,0.343,0.243,E,-14.66,minor,0.0777,0.721,0.00198,0.0668,0.032,135.154,203464,4
03B2SfXuvDh1m9F4tqrX07,0.557,0.457,G,-5.372,major,0.0335,0.428,0.0,0.0567,0.328,105.918,177500,4
0osvOdeD3YXZiWkT8MKolJ,0.749,0.674,A♯/B♭,-5.128,minor,0.0366,0.0209,0.0,0.169,0.711,123.055,153865,4
73O30uMI7n6DuzBmbtO7kC,0.817,0.737,F♯/G♭,-5.453,minor,0.102,0.046,1.57e-05,0.092,0.67,93.985,206587,4
59fFsGRwFiuhxKDPc1k6xW,0.829,0.343,D,-4.937,minor,0.102,0.00734,0.0,0.179,0.312,78.035,135431,4
7nD5MiXspW533xaREDma2N,0.656,0.537,C♯/D♭,-6.687,major,0.0706,0.0309,0.0,0.104,0.15,144.04,216667,4
1qzckO538IWjqa7eCQdSJ4,0.871,0.49,E,-8.087,minor,0.287,0.0111,0.0,0.167,0.392,131.996,211610,4
7oHsIIDKbEJlFULg1HF0pP,0.762,0.61,G,-6.378,major,0.228,0.076,0.000132,0.0744,0.277,146.989,278280,4
3qcse1HvDQ1vGQo6Egtkom,0.786,0.732,G,-6.664,major,0.0421,0.0547,2.47e-06,0.342,0.631,123.982,190680,4
0RLLvYBopDwooCyvnTwgYu,0.567,0.515,F♯/G♭,-10.265,minor,0.247,0.354,0.0,0.078,0.321,120.1,224000,1
0wXuerDYiBnERgIpbb3JBR,0.743,0.347,C♯/D♭,-11.174,major,0.121,0.167,0.00951,0.103,0.572,160.143,326933,4
2ncLdwTd8qzkxiJjlbiOgC,0.675,0.734,G,-8.659,major,0.0265,0.38,0.895,0.141,0.533,101.998,294213,4
7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,C,-7.063,minor,0.0515,0.0671,0.0,0.135,0.137,113.003,242253,4
3MQJvYYVqCbHC3pba8rOKz,0.135,0.0726,D♯/E♭,-29.429,major,0.0369,0.867,0.88,0.109,0.0319,69.303,190006,4
6u3CPnFMKANYgfdiifFOiJ,0.539,0.615,C♯/D♭,-8.746,minor,0.252,0.173,0.0056,0.144,0.493,163.924,214693,4
15bnyEOUVRkwWlxR4F7xzF,0.738,0.885,C♯/D♭,-4.159,minor,0.126,0.213,0.0,0.098,0.49,100.508,186283,3
1GkHyypTFkUf0QQKwYoXH4,0.668,0.563,B,-6.433,major,0.0522,0.0493,0.0,0.119,0.305,103.116,169632,4
0D75ciM842cdUMKSMfAR9y,0.824,0.545,F,-7.127,major,0.0699,0.0221,0.00375,0.097,0.683,149.912,186088,4
1RvoRAL612adAVrPUoAMHR,0.543,0.48,D,-6.745,major,0.0301,0.794,0.0,0.119,0.391,154.78,234333,3
0ScD2bB0xfO95COorNAiLS,0.645,0.734,E,-5.892,major,0.0266,0.139,0.000833,0.159,0.797,133.989,199947,4
7mYIHFA9OdlzLwWq4CRKlj,0.737,0.643,F♯/G♭,-6.429,minor,0.037,0.364,0.0,0.0738,0.433,96.016,132500,4
4OoYfejHABzYe2mG8p5s8b,0.716,0.736,C♯/D♭,-5.18,minor,0.0363,0.336,1.4e-05,0.137,0.542,104.018,203953,4
6ATqL4f1nFWwASrWi8nF6e,0.815,0.697,G,-9.57,major,0.219,0.778,0.000398,0.102,0.147,97.987,129796,4
6bCWyr3C3ngZdwizTYWQTG,0.679,0.794,C♯/D♭,-3.985,major,0.296,0.339,1.65e-05,0.113,0.698,150.067,175729,4
1xK1Gg9SxG8fy2Ya373oqb,0.713,0.617,G♯/A♭,-4.637,major,0.0887,0.122,0.0,0.0962,0.682,168.021,232853,4
3rq5w4bQGigXOfdN30ATJt,0.548,0.532,F,-7.596,major,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
7KA4W4McWYRpgf0fWsJZWB,0.558,0.559,F♯/G♭,-9.222,major,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387,4
25j0Sape7qZbq6ZPLFefTT,0.956,0.502,A,-5.995,major,0.213,0.0593,0.0,0.238,0.795,110.003,187000,4
7sO5G9EABYOXQKNPNiE9NR,0.88,0.428,A,-8.28,major,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,4
3Ofmpyhv5UAQ70mENzB277,0.778,0.695,E,-6.865,minor,0.0913,0.175,0.0,0.15,0.472,149.996,132780,4
2bo0HCDcZj8BYjoht9zYgk,0.909,0.617,C♯/D♭,-7.736,major,0.401,0.044,0.0,0.233,0.301,136.924,136939,4
1XXimziG1uhM0eDNCZCrUl,0.868,0.795,B,-6.044,major,0.269,0.0012,0.0193,0.0461,0.819,166.0,156945,4
1A8990rtwHQ417l3yADe5t,0.753,0.659,G♯/A♭,-9.671,major,0.416,0.659,0.0,0.098,0.459,146.022,116256,4
472vIK1ldetTxRxG3ovaiY,0.748,0.551,B,-6.12,major,0.0349,0.235,0.0,0.119,0.66,103.953,144533,4
7FGdjbZ32vMybPuP0IuE7d,0.759,0.538,G♯/A♭,-8.256,minor,0.384,0.151,0.0,0.126,0.831,146.933,184490,4
4Agtk2MrapdZAVN7v6PuFO,0.459,0.581,A♯/B♭,-6.575,major,0.0713,0.316,0.0,0.124,0.49,176.195,133661,4
0tQmgwFKw9069z1BXniOiA,0.652,0.803,A,-4.116,minor,0.238,0.0165,0.0,0.307,0.661,95.025,186350,4
1sTtlEZeVeeEnxEztJNkYN,0.551,0.249,C,-11.392,major,0.06,0.68,0.0022,0.112,0.257,156.02,233747,3
2AceGjiX9isUbXmMZa0Dl1,0.575,0.844,F♯/G♭,-4.89,minor,0.072,0.00172,0.0,0.114,0.277,104.914,177801,4
6snYsavG9vq3C7RGN98dst,0.626,0.615,C♯/D♭,-6.142,major,0.346,0.265,0.0,0.0812,0.611,52.145,166841,3
